loc_id	plz	lon	lat	name
24146	25878	9.16668	54.36643	Seeth bei Husum
24298	25813	8.9770581587607	54.4335176919981	Simonsberg bei Husum
24327	25821	8.9958766847849	54.631051252738	Sönnebüll
24341	25884	9.23056326806547	54.5922962294548	Sollwitt
24419	25917	9.07702194452	54.775692704	Sprakebüll
24451	25917	9.05029677109727	54.7360393374135	Stadum
24494	25920	8.9291484659496	54.7388438555245	Stedesand
24693	25821	8.99120628833772	54.5935829601572	Struckum
24729	25938	8.44044321831	54.7257981482	Süderende auf Föhr
24735	25876	9.24237355733458	54.3820098677672	Süderhöft
24737	25923	8.90802716613	54.8723206467	Süderlügum
24738	25813	9.07681420589033	54.4309769913578	Südermarsch bei Husum
24791	25980	8.41161349471	54.8613563404	Sylt-Ost
24836	25881	8.70513809068192	54.3246378596377	Tating, Eiderstedt
24896	25882	8.82805233044614	54.352081941006	Tetenbüll
24994	25917	8.93166266636857	54.8116271137369	Tinningstedt
25015	25832	8.93713844163407	54.3180909829608	Tönning (Nordseebad)
25134	25881	8.6495271806239	54.3388074573546	Tümlauer Koog
25185	25889	8.92619744086806	54.415457902615	Uelvesbüll
25284	25923	8.85887490921	54.8389106196	Uphusum bei Süderlügum
25311	25938	8.40652400311	54.7147402425	Utersum
25417	25884	9.18281726539136	54.5688544559706	Viöl
25465	25836	8.79792017085555	54.2912712920569	Vollerwiek
25470	25821	9.02867540717126	54.6226261458874	Vollstedt
25920	25836	8.7953083698273	54.3018973944765	Welt
25948	25996	8.324051	54.937195	Wenningstedt (Sylt)
26032	25881	8.68027602477063	54.3818446236251	Westerhever
26037	25980	8.308755	54.907748	Westerland
26042	25885	9.18273396933619	54.5077064685643	Wester-Ohrstedt
26058	25926	8.98771559596	54.856226528	Westre
26251	25887	9.19910416150633	54.4333359400152	Winnert bei Husum
26294	25876	9.15410809362475	54.4084407840579	Wisch, Nordfriesland
26302	25938	8.44161884674735	54.6981291254674	Witsum
26303	25872	9.20209147179667	54.4730463467327	Wittbek bei Husum
26304	25946	8.38922956641	54.627099476	Wittdün, Amrum
26339	25889	8.98452703995698	54.4000633859804	Witzwort
26340	25856	8.99351525305938	54.5232092065271	Wobbenbüll
26453	25938	8.54672753866	54.6997622741	Wrixum
26512	25938	8.55363690908	54.6875716901	Wyk auf Föhr
16812	25899	8.70212808251381	54.7653204750693	Galmsbüll
16181	25924	8.68802034910201	54.8116961020899	Emmelsbüll-Horsbüll
16218	25917	8.98085974411973	54.7265176859968	Enge-Sande
13434	23623	10.5717	54.0102	Ahrensbök
13576	23730	10.82612	54.13282	Altenkrempe
13991	23611	10.67955	53.92105	Bad Schwartau
14405	23738	10.87873	54.18197	Beschendorf
14811	23715	10.4301577125311	54.1043615627237	Bosau
15390	23747	11.0848100000001	54.22062	Dahme, Holstein
35740	23738	10.90765	54.24254	Damlos
16397	23701	10.61616	54.13765	Eutin
17132	23758	10.94075	54.28521	Göhl
17339	23758	10.93062	54.33308	Gremersdorf, Holstein
17393	23743	10.95649	54.15113	Grömitz
17442	23775	11.08533	54.36949	Großenbrode
17616	23749	11.03525	54.23522	Grube, Holstein
17902	23738	10.8298	54.2418	Harmsdorf, Holstein
18079	23774	10.97918	54.37243	Heiligenhafen, Holstein
18215	23777	11.004684	54.300776	Heringsdorf, Holstein
19000	23738	10.9231	54.21648	Kabelhorst
19130	23717	10.72303	54.16598	Kasseedorf
19184	23746	11.05901	54.19326	Kellenhusen (Ostsee)
20144	23738	10.88347	54.21955	Lensahn
20568	23714	10.5589249466181	54.1736371198059	Malente
20594	23738	10.9143	54.19505	Manhagen bei Lensahn
21485	23779	11.01893	54.32357	Neukirchen bei Oldenburg in Holstein
21570	23730	10.81353	54.10685	Neustadt in Holstein
22142	23758	10.8867433692694	54.2916939035514	Oldenburg in Holstein
22819	23626	10.73622	53.94908	Ratekau
23109	23738	10.96994	54.22568	Riepsdorf
23627	23730	10.88321	54.1343	Schashagen
23922	23744	10.75563	54.18761	Schönwalde am Bungsberg
24261	23730	10.76888	54.06665	Sierksdorf
24617	23617	10.64507	53.88788	Stockelsdorf
24750	23701	10.71555	54.07735	Süsel
24992	23669	10.78062	53.99753	Timmendorfer Strand
25671	23758	10.766056	54.27269	Wangels
23621	23683	10.7512	54.0352	Scharbeutz
23621	23684	10.7512	54.0352	Scharbeutz
16452	23769	11.19698	54.43555	Fehmarn
13710	25482	9.74216	53.65964	Appen, Kreis Pinneberg
14109	25355	9.77226791126724	53.7893682107897	Barmstedt
14442	25355	9.77098447425361	53.7556509363528	Bevern, Holstein
14498	25485	9.87624	53.76965	Bilsen
14692	25474	9.91382	53.66529	Bönningstedt
14727	25364	9.73416726346494	53.8667154501489	Bokel bei Elmshorn
